0.0,0.0,9.810000529740027e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140259518574014,0.0002942300158884208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07429311601182825,9.810000529740027e-6,0.01070997757833879,0.0,0.0,0.0,1.9600001058400057e-5,0.0,0.0,0.0,0.0,3.9200002116800114e-5,0.0013044200704386837,0.0,0.0,0.0,0.0,0.0,0.11444572518006917,0.04761624757127737,0.0005786530312472637,0.06844774369617816,0.0,0.0,0.0,0.0,0.0,9.810000529740027e-6,0.0,0.0,0.0,0.000323653017477263,0.35985329643207803,8.830000476820026e-5,0.004030953217671474,0.16835849909135894,0.004668452252096422,0.0,0.0032757621768911577,0.0,5.8800003175200174e-5,0.0,0.0004413450238326313,0.0,0.0008532670460764205,0.0,0.0,9.810000529740027e-6,0.0,0.0,0.0,0.0,0.0
9.489999278760057e-6,0.0,0.00010439499206598062,0.000678567948428836,4.749999639000028e-6,4.749999639000028e-6,9.489999278760057e-6,4.749999639000028e-6,4.749999639000028e-6,0.0,4.749999639000028e-6,0.05755961962546891,0.001694046871252438,0.0,0.0,1.8999998556000113e-5,1.8999998556000113e-5,0.0,4.749999639000028e-6,0.0,0.29331205270828403,9.489999278760057e-6,0.005053668615921186,9.489999278760057e-6,4.749999639000028e-6,0.0004840129632150149,0.0003701279718702742,0.0,0.0,0.0,0.0,4.749999639000028e-6,6.169999531080036e-5,0.0,9.489999278760057e-6,0.0,0.0,0.0,0.13878843745207878,0.10271521219364388,0.001841148860072687,0.13225900394831572,1.8999998556000113e-5,0.0,0.0,4.749999639000028e-6,9.489999278760057e-6,9.489999278760057e-6,0.0,0.0,0.0,0.0003226759754766259,0.17667434057275014,0.002923060777847381,0.0036206087248337373,0.014961704862910433,0.00018980898557451715,0.0,0.03570309828656454,0.0,0.011844090099849153,0.0,0.0004223249679033025,0.0,0.017609542661674762,0.0006263699523958837,0.0,0.0,0.0,1.4199998920800083e-5,0.0,0.0,0.0
1.3099998310100215e-5,0.0,3.9299994930300647e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10193499785038526,0.005302295316003903,0.0,1.3099998310100215e-5,1.3099998310100215e-5,9.15999881836015e-5,0.0,0.0,0.0,0.19623730768538727,5.239999324040086e-5,0.0020423657365348192,1.3099998310100215e-5,2.619999662020043e-5,0.0,0.0002880259628446507,1.3099998310100215e-5,0.0,0.0,0.0,0.0,6.549999155050108e-5,0.0,0.0,0.0,0.0,0.0,0.1884344236919593,0.10120184094496248,0.0019376287500458907,0.16603386058163194,0.0,0.0,0.0,0.0,0.0,1.3099998310100215e-5,0.0,0.0,0.0,0.0004713149392003727,0.11214682653305935,0.004948809361603591,0.011102090567830314,0.05310150914990531,0.0,0.0,0.041999418582074996,0.0,0.004529862415647748,0.0,0.0005236839324447726,0.0,0.00738393804747199,0.0,0.0,0.0,0.0,2.619999662020043e-5,0.0,0.0,0.0
0.0,0.0,1.1099998989900094e-5,0.0,7.379999328420061e-6,3.6899996642100306e-6,0.0,0.0,7.379999328420061e-6,0.0,0.0,0.02719278252545679,0.0005387629509725716,3.6899996642100306e-6,0.0,7.379999328420061e-6,3.689999664210031e-5,0.0,0.0,3.6899996642100306e-6,0.3357196054495159,3.3199996978800275e-5,0.01604112154025794,1.4799998653200125e-5,0.0,0.0006826789378762166,0.00019188798253819362,0.0,0.0,0.0,0.0,0.0,0.00016236698522460437,0.0,0.0,0.0,0.0,3.6899996642100306e-6,0.07684756400687168,0.0972283121522236,0.0032067487081858677,0.1746257101090604,7.379999328420061e-6,0.0,0.0,0.0,0.0,0.0,0.0,7.379999328420061e-6,0.0,0.0007158909348539249,0.10601827135233732,0.0013395278781029633,0.017709073388474324,0.0715152834921092,0.0027786897471392333,1.4799998653200125e-5,0.04795730763588501,0.0,0.0028155917437811514,0.0,0.00023616997850853198,0.0,0.015303089607418847,0.0005572139492935307,0.0,0.0004501989590318947,0.0,3.6899996642100306e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.649999192050115e-6,1.129999838410023e-5,0.0,5.649999192050115e-6,5.649999192050115e-6,0.0,0.0,0.21623939607776635,0.005469265217895074,0.0,0.0,5.089999272130103e-5,5.089999272130103e-5,5.649999192050115e-6,0.0,0.0,0.13186693314302855,5.649999192050115e-6,0.0014125167980100978,5.649999192050115e-6,5.649999192050115e-6,6.219999110540126e-5,3.389999515230069e-5,0.0,5.649999192050115e-6,0.0,0.0,0.0,5.649999192050115e-6,0.0,0.0,0.0,0.0,0.0,0.4226250745646143,0.11740841021059732,0.002305227670352443,0.02061709705175512,0.0,5.649999192050115e-6,5.649999192050115e-6,0.0,0.0,5.649999192050115e-6,0.0,0.0,0.0,0.0001582019773771172,0.040623988190769685,0.0003672539474826855,0.0023334776663126934,0.02380938559525786,0.0010565628489115125,0.0,0.01007407055940791,0.0,0.0004237549394030436,0.0,0.0023391276655047436,0.0,0.0003333539523303848,0.00016385197656916734,0.0,9.039998707280184e-5,0.0,5.649999192050115e-6,0.0,0.0,0.0
0.0,0.0,8.900000089e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027378971273789708,0.00057855400578554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15716205957162058,0.0,0.005278196052781959,0.0,0.0,0.0,5.340000053399999e-5,0.0,0.0,0.0,0.0,1.7800000178e-5,0.00018691800186918,0.0,0.0,0.0,0.0,0.0,0.3185698171856981,0.05007610250076101,0.00121051401210514,0.10866140408661402,4.4500000445e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005162480051624799,0.1793518427935184,0.00162885301628853,0.00615047806150478,0.12168332721683325,0.00079217400792174,0.0,0.01130406111304061,0.0,0.00306188803061888,0.0,0.0017979690179796897,0.0,0.0037650540376505397,0.0005340500053405,0.0,0.00018691800186918,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0599999176000026e-5,8.23999967040001e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043766604249335817,0.0006384779744608809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16866104425355818,0.0,0.022882210084711592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0599999176000026e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.5731880400724783,0.05476489380940423,0.002121392915144283,0.03031738378730464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119999835200005e-5,0.06531007138759712,0.0002883449884662004,0.004160401833583925,0.02078141316874347,0.0021007969159681232,0.0,0.007002656719893729,0.0,0.0009268219629271213,0.0,0.001441722942331082,0.0,0.0011327829546886816,0.0001441719942331202,0.0,0.00016476799340928023,0.0,4.119999835200005e-5,0.0,0.0,0.0
0.0,0.0,1.9100000534800015e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029178785817006,0.0017507270490203575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21073779890065836,0.0,0.013240471370733198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.870000080360002e-5,0.0,0.0,0.0,0.0,0.0,0.24037579073052215,0.08761289045316092,0.0007366450206260605,0.09846165875692643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.870000080360002e-5,0.250162643004554,9.570000267960008e-6,0.0069072401934027255,0.05823320263052967,0.00011480200321445609,0.0,2.870000080360002e-5,0.0,0.0,0.0,0.00032527200910761623,0.0,0.0020377320570564975,0.0,0.0,0.0,0.0,9.570000267960008e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167850245721112,0.002034309093578219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736400529874425,0.0,0.011130020511980946,0.0,0.0,0.0,3.9100001798600096e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8900002249400125e-5,0.0,0.3284627421092863,0.12003404152156595,0.0010367150476888925,0.06900025717401186,0.0,0.0,0.0,0.0,0.0,9.780000449880023e-6,0.0,0.0,0.0,4.8900002249400125e-5,0.20233555330743552,0.0,0.005653033260039532,0.05290182743348408,0.00014670500674843039,0.0,0.00013692500629855034,0.0,3.9100001798600096e-5,0.0,0.00034231201574635284,0.0,0.001271443058486381,0.0,0.0,0.0,0.0,9.780000449880023e-6,0.0,0.0,0.0
0.0,0.0,1.5600000702000032e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907381730832178,0.0011858140533616327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2689769351039621,0.0,0.0021453870965424194,0.0,0.0,0.0,3.900000175500008e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554898569970436,0.0817977596808992,0.003666661164999753,0.060382895717230316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36000042120002e-5,0.12977641783993882,0.00035886501614892577,0.008675165390382444,0.18238911120751003,0.0016148910726700985,0.0,0.006053892272425153,0.0,0.00230921710391477,0.0,9.36000042120002e-5,0.0,0.004197157188872074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
